"baseMean"	"log2FoldChange"	"lfcSE"	"stat"	"pvalue"	"padj"	"Kingdom"	"Phylum"	"Class"	"Order"	"Family"	"Genus"	"Species"
"320787"	113.158951001936	1.331579384238	0.167182962708602	7.96480312745101	1.65487033938168e-15	5.36846444278387e-15	"Bacteria"	"Bacteroidetes"	"Cytophagia"	"Cytophagales"	"Cyclobacteriaceae"	"Cyclobacterium"	NA
"274537"	804.612455415481	-0.83570905588757	0.105089467193408	-7.95235791184969	1.82994659511588e-15	5.9121351534513e-15	"Bacteria"	"Chlorobi"	"Chlorobia"	"Chlorobiales"	"Chlorobiaceae"	"Chlorobaculum"	NA
"76731"	1962.665936869	0.911750947439197	0.114984693845079	7.92932447746143	2.20341142553963e-15	7.10310262180539e-15	"Bacteria"	"Proteobacteria"	"Betaproteobacteria"	"Burkholderiales"	"Oxalobacteraceae"	"Roseateles"	NA
"2610895"	132.519127050348	-0.977687108562474	0.123509335682001	-7.91589642324464	2.45477917407237e-15	7.89611681813211e-15	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Clostridiales Family XVII. Incertae Sedis"	"Flintibacter"	NA
"85874"	141.503080790457	-1.08082457734169	0.136587247383943	-7.91307093482542	2.51116178727404e-15	8.05984241766995e-15	"Bacteria"	"Firmicutes"	"Clostridia"	"Thermoanaerobacterales"	"Thermoanaerobacteraceae"	"Thermacetogenium"	NA
"119484"	421.229733086715	-0.819559726042187	0.103585442277971	-7.91191993796677	2.5344937643876e-15	8.1170061735289e-15	"Bacteria"	"Proteobacteria"	"Deltaproteobacteria"	"Syntrophobacterales"	"Syntrophobacteraceae"	"Syntrophobacter"	NA
"1032072"	27.6128848088381	1.84726235263344	0.233494061095307	7.91138902620495	2.54532774988452e-15	8.13398215723966e-15	"Bacteria"	"Proteobacteria"	"Epsilonproteobacteria"	"Campylobacterales"	"Campylobacteraceae"	"Malaciobacter"	NA
"2211140"	501.64914121016	-0.957831755999643	0.121158407391008	-7.90561527363496	2.66613419366552e-15	8.50155588869481e-15	"Bacteria"	"Acidobacteria"	"Acidobacteriia"	"Acidobacteriales"	"Acidobacteriaceae"	"Acidisarcina"	NA
"1620215"	853.844576245031	-0.610677739195534	0.0773237096893896	-7.89767771940372	2.8414769799524e-15	9.04106311803037e-15	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Acidiferrobacterales"	"Acidiferrobacteraceae"	"Sulfuricaulis"	NA
"2771361"	3980.11752257945	-0.724316708146043	0.0917665936689504	-7.89303252073438	2.94930721513492e-15	9.36389115820373e-15	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Rhodospirillales"	"Acetobacteraceae"	"Roseococcus"	NA
"2507538"	49.2747886284076	1.66822834873855	0.212289694027237	7.85826347521378	3.89495355938571e-15	1.23396158023642e-14	"Bacteria"	"Bacteroidetes"	"Flavobacteriia"	"Flavobacteriales"	"Flavobacteriaceae"	"Muriicola"	NA
"404589"	10525.2833667757	-1.09242227674029	0.139191413141849	-7.84834532592188	4.21562115329797e-15	1.33268023555871e-14	"Bacteria"	"Proteobacteria"	"Deltaproteobacteria"	"Myxococcales"	"Anaeromyxobacteraceae"	"Anaeromyxobacter"	NA
"538381"	2911.85366314083	-0.5056110587119	0.0646470639721905	-7.82109855645418	5.23643257249078e-15	1.6502318824574e-14	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Rhodobacterales"	"Rhodobacteraceae"	"Stappia"	NA
"1238"	53.9819184996031	2.340381570892	0.299245137718294	7.82095103946252	5.24257339528984e-15	1.6502318824574e-14	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Thiotrichales"	"Piscirickettsiaceae"	"Piscirickettsia"	NA
"377615"	701.244728326169	-0.778680530044189	0.0996761206433433	-7.81210710266734	5.62397375969026e-15	1.76650457836425e-14	"Bacteria"	"Firmicutes"	"Bacilli"	"Bacillales"	"Paenibacillaceae"	"Thermobacillus"	NA
"1716143"	1578.42548943988	-0.716093687599388	0.091710526180456	-7.80819517042517	5.80127041399707e-15	1.81830863722296e-14	"Bacteria"	"Proteobacteria"	"Deltaproteobacteria"	"Desulfovibrionales"	"Desulfovibrionaceae"	"Pseudodesulfovibrio"	NA
"154"	354.78358948945	-1.05004713589878	0.135057633050138	-7.77480777786896	7.55620578358756e-15	2.36332393656888e-14	"Bacteria"	"Spirochaetes"	"Spirochaetia"	"Spirochaetales"	"Spirochaetaceae"	"Spirochaeta"	NA
"1653831"	237.576737073364	2.13347373159868	0.274421779228502	7.77443298267596	7.57860999178805e-15	2.36529865985742e-14	"Bacteria"	"Bacteroidetes"	"Flavobacteriia"	"Flavobacteriales"	"Blattabacteriaceae"	"Blattabacterium"	NA
"754476"	151.252582817237	1.84880188849851	0.238902829800063	7.73871908526895	1.00423386057225e-14	3.12759274373137e-14	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Thiotrichales"	"Piscirickettsiaceae"	"Methylophaga"	NA
"2603215"	3821.16295777555	1.3044890025716	0.169188397183095	7.71027460683304	1.25547299144199e-14	3.90178709813895e-14	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Alteromonadales"	"Alteromonadaceae"	"Marinobacter"	NA
"74426"	447.891317533366	-0.900682081296979	0.116826183932595	-7.70959087233938	1.26221719942088e-14	3.91447106149513e-14	"Bacteria"	"Actinobacteria"	"Coriobacteriia"	"Coriobacteriales"	"Coriobacteriaceae"	"Collinsella"	NA
"401619"	13.4775962685475	3.57472365330174	0.463812744125487	7.70725621186161	1.2855155586707e-14	3.97833236051774e-14	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Enterobacterales"	"Enterobacteriaceae"	"Candidatus Riesia"	NA
"1473598"	2361.40338795779	-0.825172041717914	0.107224188056926	-7.69576395654142	1.40651251533992e-14	4.34364159149094e-14	"Bacteria"	"Acidobacteria"	"Acidobacteriia"	"Bryobacterales"	"Bryobacteraceae"	"Paludibaculum"	NA
"263"	114.815124033202	1.41070513219692	0.183363517385283	7.6934886083841	1.4317646014123e-14	4.41235631881778e-14	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Thiotrichales"	"Francisellaceae"	"Francisella"	NA
"204773"	698.739360887567	0.896533795780311	0.116869836890727	7.67121628327906	1.70372980991899e-14	5.2395038087467e-14	"Bacteria"	"Proteobacteria"	"Betaproteobacteria"	"Burkholderiales"	"Oxalobacteraceae"	"Herminiimonas"	NA
"427923"	268.496195217331	-0.804449478270332	0.105011526845071	-7.66058262782121	1.85091460068952e-14	5.6802598392768e-14	"Bacteria"	"Proteobacteria"	"Deltaproteobacteria"	"Desulfobacterales"	"Desulfobulbaceae"	"Desulfurivibrio"	NA
"536441"	102.812787748168	1.49418337675938	0.195304708306063	7.65052409498413	2.00161827150895e-14	6.12995595649616e-14	"Bacteria"	"Bacteroidetes"	"Flavobacteriia"	"Flavobacteriales"	"Weeksellaceae"	"Planobacterium"	NA
"171437"	2239.28508836423	-0.446746982108912	0.0584262841937794	-7.64633569075195	2.06787399636477e-14	6.31969807620835e-14	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Rhodospirillales"	"Rhodospirillaceae"	"Tistrella"	NA
"82983"	516.886385887352	6.0766918078192	0.798365275326499	7.61141797573057	2.71104933098376e-14	8.26813800113306e-14	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Enterobacterales"	"Hafniaceae"	"Obesumbacterium"	NA
"326544"	86.0947030707494	1.41110955785437	0.185685209654501	7.59947203377143	2.9734132884499e-14	9.04951870397796e-14	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Alteromonadales"	"Alteromonadaceae"	"Paraglaciecola"	NA
"158841"	227.519155527684	2.7025585893561	0.357264024219302	7.56459762569647	3.89067045223447e-14	1.1816705712365e-13	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Enterobacterales"	"Budviciaceae"	"Leminorella"	NA
"2494373"	109.429588342486	1.64187328012418	0.217306249889894	7.55557321041661	4.17019173699619e-14	1.26395502131637e-13	"Bacteria"	"Bacteroidetes"	"Cytophagia"	"Cytophagales"	"Flammeovirgaceae"	"Flammeovirga"	NA
"1229727"	3733.4907723238	-0.537278443295064	0.0711528372053218	-7.55104735661727	4.31771795553766e-14	1.30597641865028e-13	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Rhodobacterales"	"Rhodobacteraceae"	"Salipiger"	NA
"435897"	312733.302773594	3.91950178862858	0.520303098369504	7.53311252789246	4.95448789352715e-14	1.49550250584906e-13	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Xanthomonadales"	"Xanthomonadaceae"	"Lysobacter"	NA
"1813"	51597.9495859732	-1.53705991209457	0.204244089778333	-7.52560288898813	5.24776104705318e-14	1.58078047933774e-13	"Bacteria"	"Actinobacteria"	"Actinobacteria"	"Pseudonocardiales"	"Pseudonocardiaceae"	"Amycolatopsis"	NA
"114186"	13.2641755984522	3.34598444684084	0.446527624760063	7.4933425421076	6.71413696758193e-14	2.01836019270868e-13	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Oceanospirillales"	"Halomonadaceae"	"Candidatus Carsonella"	NA
"1561924"	114.211620894189	1.16480144314325	0.155513392149377	7.49003945605152	6.88529121750574e-14	2.06558736525172e-13	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Oceanospirillales"	"Kangiellaceae"	"Kangiella"	NA
"187493"	62.8141599932747	1.49722548739029	0.2000063022098	7.48589154865607	7.10630602689115e-14	2.12754986955804e-13	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Oceanospirillales"	"Oceanospirillaceae"	"Thalassolituus"	NA
"2602070"	3176.00833130416	-0.950291569532494	0.127097213442314	-7.47688752408254	7.61034953507983e-14	2.27382394645678e-13	"Bacteria"	"Acidobacteria"	"Acidobacteriia"	"Acidobacteriales"	"Acidobacteriaceae"	"Granulicella"	NA
"232537"	121.7059719171	-1.07951729617844	0.14446105436887	-7.47272197959999	7.85527001287891e-14	2.34224075434726e-13	"Bacteria"	"Actinobacteria"	"Actinobacteria"	"Micrococcales"	"Microbacteriaceae"	"Rhodoluna"	NA
"84110"	218.760406799849	-1.08798780983307	0.145747592626219	-7.4648767106795	8.33776439247013e-14	2.48107563905488e-13	"Bacteria"	"Actinobacteria"	"Coriobacteriia"	"Eggerthellales"	"Eggerthellaceae"	"Slackia"	NA
"1453352"	57.530425449821	2.07972724295305	0.281489343536142	7.38829831647258	1.48719787052942e-13	4.41652700945101e-13	"Bacteria"	"Bacteroidetes"	"Flavobacteriia"	"Flavobacteriales"	"Flavobacteriaceae"	"Sediminicola"	NA
"109472"	9.5210155398056	2.73963951001242	0.372487233742924	7.35498900857154	1.90942828566346e-13	5.65899108855905e-13	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Pasteurellales"	"Pasteurellaceae"	"Bisgaardia"	NA
"405"	463.6940096784	1.81702844886355	0.247140036969598	7.35222212937952	1.94938490679776e-13	5.76578634404972e-13	"Bacteria"	"Proteobacteria"	"Betaproteobacteria"	"Nitrosomonadales"	"Methylophilaceae"	"Methylobacillus"	NA
"635"	2888.29602580192	2.5851688319424	0.351853202265887	7.34729374436345	2.02260054238703e-13	5.97032690222678e-13	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Enterobacterales"	"Hafniaceae"	"Edwardsiella"	NA
"2650471"	3116.20823171258	-1.09189985715905	0.149196831324164	-7.31851908293318	2.50722372527114e-13	7.38600977184085e-13	"Bacteria"	"Planctomycetes"	"Planctomycetia"	"Pirellulales"	"Lacipirellulaceae"	"Lacipirellula"	NA
"78258"	104.16288097916	-1.36263686212119	0.186427555812901	-7.30920306378276	2.68731398678206e-13	7.90070312113926e-13	"Bacteria"	"Actinobacteria"	"Actinobacteria"	"Bifidobacteriales"	"Bifidobacteriaceae"	"Parascardovia"	NA
"2732163"	149.258248741574	1.21525962711788	0.166387631225559	7.30378585335132	2.79781550663592e-13	8.20915927096767e-13	"Bacteria"	"Proteobacteria"	"Betaproteobacteria"	"Burkholderiales"	"Burkholderiaceae"	"Limnobacter"	NA
"477641"	42486.6084010081	-2.3598943623458	0.323769245290338	-7.28881571265234	3.1269141741666e-13	9.15650166538825e-13	"Bacteria"	"Actinobacteria"	"Actinobacteria"	"Geodermatophilales"	"Geodermatophilaceae"	"Modestobacter"	NA
"351052"	709.198754500838	-0.619430943846761	0.0850473551264871	-7.28336516668283	3.25594330064576e-13	9.51538101779177e-13	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Chromatiales"	"Ectothiorhodospiraceae"	"Alkalilimnicola"	NA
"2047767"	85.2367628993697	-1.31529279036648	0.181020941554406	-7.2659703295774	3.70369882281665e-13	1.08024548998819e-12	"Bacteria"	"Thermodesulfobacteria"	"Thermodesulfobacteria"	"Thermodesulfobacteriales"	"Thermodesulfobacteriaceae"	"Thermosulfurimonas"	NA
"853"	443.013937857768	-0.915839351973773	0.126229920879745	-7.25532699054972	4.00692643516182e-13	1.16637264548275e-12	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Ruminococcaceae"	"Faecalibacterium"	NA
"2126321"	1767.37489253144	3.1145772364694	0.429917964481821	7.2445849994275	4.33765310020924e-13	1.26014823266948e-12	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Enterobacterales"	"Yersiniaceae"	"Nissabacter"	NA
"547188"	2381.15815912813	-0.796367680413946	0.11019593587914	-7.22683349490655	4.94385625133028e-13	1.43342577701292e-12	"Bacteria"	"Planctomycetes"	"Phycisphaerae"	"Phycisphaerales"	"Phycisphaeraceae"	"Phycisphaera"	NA
"63"	855.999015336194	1.38547011031	0.191999635014655	7.21600387523784	5.35375321533617e-13	1.5492159894772e-12	"Bacteria"	"Proteobacteria"	"Betaproteobacteria"	"Neisseriales"	"Neisseriaceae"	"Vitreoscilla"	NA
"253239"	184.24432120414	-0.788513002680574	0.109421310759793	-7.20621053801447	5.75304297235849e-13	1.66148785252789e-12	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Ruminococcaceae"	"Ethanoligenens"	NA
"1275"	26372.9918282238	-2.15353317436857	0.301440139370576	-7.14414868194153	9.05553432219294e-13	2.61012459874973e-12	"Bacteria"	"Actinobacteria"	"Actinobacteria"	"Micrococcales"	"Micrococcaceae"	"Kocuria"	NA
"2169400"	611.810087291697	-0.522103903509615	0.0730881710221175	-7.14348021311984	9.09970264416824e-13	2.61772267845936e-12	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Rhodobacterales"	"Rhodobacteraceae"	"Gemmobacter"	NA
"61434"	90.803059640564	-1.19647260395058	0.167795175504703	-7.13055426267036	9.99655558303257e-13	2.87010482559724e-12	"Bacteria"	"Chloroflexi"	"Dehalococcoidia"	"Dehalococcoidales"	"Dehalococcoidaceae"	"Dehalococcoides"	NA
"2086471"	2977.73538259151	-1.82058600419731	0.255535131272889	-7.12460159637731	1.04382172146365e-12	2.99106809074379e-12	"Bacteria"	"Bacteroidetes"	"Cytophagia"	"Cytophagales"	"Hymenobacteraceae"	"Adhaeribacter"	NA
"1686310"	381.714748336446	1.14662533994055	0.161101965535086	7.11738889176264	1.09990820668149e-12	3.14565187513967e-12	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Rhizobiales"	"Bartonellaceae"	"Bartonella"	NA
"2292766"	1756.67497607861	-0.956597056530024	0.134466132556292	-7.11403710618034	1.12696831074229e-12	3.21678333357509e-12	"Bacteria"	"Proteobacteria"	"Deltaproteobacteria"	"Bradymonadales"	"Bradymonadaceae"	"Persicimonas"	NA
"85991"	63.8224394957495	1.02985861790322	0.144866166616329	7.10903478678187	1.16857293726836e-12	3.32907406547382e-12	"Bacteria"	"Chlamydiae"	"Chlamydiia"	"Chlamydiales"	"Chlamydiaceae"	"Chlamydia"	NA
"1907575"	1808.41001371853	-1.46135986751582	0.205844957654892	-7.099323122434	1.25369383103573e-12	3.56466137644589e-12	"Bacteria"	"Actinobacteria"	"Actinobacteria"	"Frankiales"	"Frankiaceae"	"Jatrophihabitans"	NA
"206506"	810.35510561515	1.77173453536566	0.250386449522038	7.07600007407637	1.4837478183923e-12	4.210635700843e-12	"Bacteria"	"Proteobacteria"	"Betaproteobacteria"	"Burkholderiales"	"Alcaligenaceae"	"Kerstersia"	NA
"1526571"	100.662051030946	1.32190507549412	0.186904851597909	7.0726097487183	1.52046644471501e-12	4.30652345612921e-12	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Alteromonadales"	"Alteromonadaceae"	"Lacimicrobium"	NA
"2172103"	114.19454340277	4.04412119926361	0.573086616507595	7.05673642129106	1.70458510817213e-12	4.81770917549177e-12	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Enterobacterales"	"Budviciaceae"	"Limnobaculum"	NA
"41"	7678.36560354093	-1.5789321107786	0.223755739630734	-7.05649881153583	1.70750100709606e-12	4.81770917549177e-12	"Bacteria"	"Proteobacteria"	"Deltaproteobacteria"	"Myxococcales"	"Archangiaceae"	"Stigmatella"	NA
"873"	521.236004767474	-0.801338168754669	0.114162246819831	-7.01929220103148	2.22994992745985e-12	6.27974404859382e-12	"Bacteria"	"Proteobacteria"	"Deltaproteobacteria"	"Desulfovibrionales"	"Desulfovibrionaceae"	"Desulfocurvibacter"	NA
"2653851"	70517.0939148001	-1.41903516540271	0.202286255073806	-7.01498559496772	2.29972647953193e-12	6.46385836503237e-12	"Bacteria"	"Actinobacteria"	"Rubrobacteria"	"Rubrobacterales"	"Rubrobacteraceae"	"Rubrobacter"	NA
"138336"	54266.8023968238	-2.4368847733841	0.347838801287217	-7.00578763601453	2.45600203525482e-12	6.88992937371104e-12	"Bacteria"	"Actinobacteria"	"Actinobacteria"	"Geodermatophilales"	"Geodermatophilaceae"	"Blastococcus"	NA
"2036206"	49.6389654768324	-2.18955593845069	0.31335755139374	-6.98740441617589	2.80018217498451e-12	7.84051008995662e-12	"Bacteria"	"Firmicutes"	"Bacilli"	"Lactobacillales"	"Aerococcaceae"	"Suicoccus"	NA
"428712"	110.85932724743	-1.26740780683534	0.181660924545753	-6.97677725688406	3.02027978799397e-12	8.44070587139e-12	"Bacteria"	"Synergistetes"	"Synergistia"	"Synergistales"	"Synergistaceae"	"Jonquetella"	NA
"35806"	2472.28171554731	-0.524897598752316	0.0754983105154346	-6.95244165291631	3.59017342050521e-12	1.00143357270259e-11	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Rhodobacterales"	"Rhodobacteraceae"	"Rhodovulum"	NA
"616991"	80.3463691657557	2.05192646624657	0.295308269592705	6.94842196284114	3.69394739991699e-12	1.02842853747689e-11	"Bacteria"	"Bacteroidetes"	"Flavobacteriia"	"Flavobacteriales"	"Flavobacteriaceae"	"Arenibacter"	NA
"85402"	106.931171242184	1.21081405173196	0.17531900779733	6.90634784524714	4.97289762612201e-12	1.38188270517946e-11	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Pasteurellales"	"Pasteurellaceae"	"Mannheimia"	NA
"2100422"	195.459264494988	1.26555666814027	0.18331520862908	6.90371888729099	5.06585005682212e-12	1.40505652519406e-11	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Alteromonadales"	"Idiomarinaceae"	"Idiomarina"	NA
"316068"	70.3495796119616	1.50286081061313	0.218251615015164	6.88590923145617	5.7419595573542e-12	1.58958202435229e-11	"Bacteria"	"Bacteroidetes"	"Cytophagia"	"Cytophagales"	"Cytophagaceae"	"Leadbetterella"	NA
"426"	2768.7629980953	-0.533862186519476	0.0777520343023876	-6.86621502973437	6.5927676700001e-12	1.82168580355266e-11	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Rhizobiales"	"Methylocystaceae"	"Methylosinus"	NA
"666685"	2739.68691058414	0.632894057500705	0.0922130454289765	6.8633896056298	6.72454955297853e-12	1.85461310372954e-11	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Xanthomonadales"	"Rhodanobacteraceae"	"Rhodanobacter"	NA
"256618"	1078.49929650545	-0.377229836648448	0.0551133579499315	-6.84461717958009	7.66806487994318e-12	2.10692623804046e-11	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Rhizobiales"	"Rhodobiaceae"	"Parvibaculum"	NA
"354356"	2503.05563379658	1.69025985860886	0.246942825866504	6.84474170358204	7.66139798204484e-12	2.10692623804046e-11	"Bacteria"	"Bacteroidetes"	"Chitinophagia"	"Chitinophagales"	"Chitinophagaceae"	"Niastella"	NA
"2507162"	244.548227392973	-0.89213188970389	0.130466638959145	-6.83800776061425	8.03020482423742e-12	2.20231363649795e-11	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Ruminococcaceae"	"Caproiciproducens"	NA
"2527996"	394.19689022116	-0.632832054972324	0.0925871320934202	-6.83498927619659	8.20111634288036e-12	2.24499832849798e-11	"Bacteria"	"Planctomycetes"	"Planctomycetia"	"Planctomycetales"	"Planctomycetaceae"	"Crateriforma"	NA
"2014542"	2460.65068988328	0.748085093908659	0.109703930493016	6.81912754216483	9.15950569326353e-12	2.50269021730435e-11	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Oceanospirillales"	"Alcanivoracaceae"	"Alcanivorax"	NA
"1014"	35.8133822851592	2.58556214400836	0.379539695668249	6.81236290569291	9.6008536020992e-12	2.61841461875433e-11	"Bacteria"	"Bacteroidetes"	"Flavobacteriia"	"Flavobacteriales"	"Weeksellaceae"	"Weeksella"	NA
"1778262"	45.3663717251517	3.1808765420237	0.467132848297453	6.80936173428385	9.80326995076162e-12	2.66866793104066e-11	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Enterobacterales"	"Enterobacteriaceae"	"Candidatus Doolittlea"	NA
"980254"	694.888350582494	-0.767769031467019	0.113008196647621	-6.79392339885798	1.09124342667425e-11	2.96511615011303e-11	"Bacteria"	"Planctomycetes"	"Planctomycetia"	"Pirellulales"	"Pirellulaceae"	"Roseimaritima"	NA
"472834"	8.32737286848713	3.85061617949534	0.567380251031581	6.78665881037338	1.14760168965732e-11	3.11249904759459e-11	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Enterobacterales"	"Enterobacteriaceae"	"Candidatus Purcelliella"	NA
"2698458"	273.758045488495	-1.35949569077454	0.200456926522458	-6.78198411179489	1.18536513235773e-11	3.20899952958723e-11	"Bacteria"	"Bacteroidetes"	"Cytophagia"	"Cytophagales"	"Hymenobacteraceae"	"Nibribacter"	NA
"471827"	287.489257840977	-1.27600449568797	0.189083149986898	-6.74837760940831	1.49507436032521e-11	4.03999873102583e-11	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Peptococcaceae"	"Candidatus Desulforudis"	NA
